const,TOT_POP,White-alone pop,Black-alone pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,county_pop2018_18 and older,Urban_rural_code,Age_0_19,Age_20_39,Age_40_59,Age_60+,Other_races,Indice_Profesionales_Disponibles,Indice_Capacidad_Medica,y
1.0,67056,61446,3116,-51,2001,11.0,11.8,-0.8,1.0,-0.9,0.1,4180,14567,18045,10735,9356,20.0,18.8,46187,30236,1637,5.1,46187,71.0,26.12015057,13.11533653,0.984176538,50.7929827,31.86205753,112.5434817,26,52407,4,15866,16759,17284,17147,2494,120.75,261.418185568,58748
1.0,9253,8710,128,-161,399,11.7,12.6,-1.0,0.6,-16.9,-16.3,615,2155,2390,1305,993,16.6,16.1,51497,5147,145,2.7,51497,85.7,5.634806386,2.500775155,0.345945449,3.74676512,6.335492507,11.98202586,0,7342,6,2183,2130,2210,2730,415,97.89999999999999,30.545810477000003,8355
1.0,184459,164064,7934,2781,1241,13.7,5.5,8.1,1.0,6.0,7.0,5401,23961,38715,45557,10399,6.4,5.5,79358,91558,2499,2.7,79358,132.9,99.91336351,78.59213857,8.891811298,85.47612151,120.4697015,262.4518496,8,133908,3,54737,52306,46303,31113,12461,105.86666666666666,663.794985988,133330
1.0,9753,9016,105,81,1005,11.6,7.8,3.8,3.2,1.2,4.4,398,1704,2024,1707,986,9.0,7.5,61929,5328,129,2.4,61929,88.1,5.005835672,3.149504944,0.220743448,5.588111696,6.093909676,16.30894309,0,7703,6,2775,2883,1855,2240,632,130.43333333333334,36.367048526000005,6993
1.0,47491,42656,2997,17,3210,8.0,11.1,-3.2,1.9,1.7,3.6,4523,13526,9555,7823,5789,17.9,16.8,54514,19800,935,4.5,54514,80.6,30.64694483,21.61155185,0.403409154,50.35323898,15.74753806,118.8550295,0,39676,6,9049,11212,13069,14161,1838,150.75,237.617712374,43363
1.0,928,842,3,2,0,14.0,10.8,3.2,0.0,0.0,0.0,36,257,166,145,122,23.8,23.1,49609,541,15,2.7,49609,87.0,0.497536371,0.424957069,0.059956814,0.356585264,0.569063798,1.007695229,0,722,6,219,172,237,300,83,109.14999999999999,2.915794545,753
1.0,40589,39661,249,-386,282,8.3,11.4,-3.1,0.0,-6.4,-6.4,3301,13897,7885,5447,5128,19.7,17.8,52573,19659,824,4.0,52573,86.3,22.19438083,17.96657789,0.630684248,32.88432037,22.83140362,84.8317852,4,33091,6,8297,8187,10983,13122,679,133.11666666666667,185.339152158,39287
1.0,6085,5815,33,152,52,9.3,9.0,0.3,0.2,24.6,24.8,240,1571,1311,1156,617,15.5,14.1,52840,2524,104,4.0,52840,95.6,2.886967491,2.239691049,0.320774166,1.970469874,3.362400629,6.598782835,0,4874,6,1323,1174,1626,1962,237,113.66666666666664,17.379086043999997,4668
1.0,12086,11513,248,64,217,11.2,12.2,-1.0,-0.1,6.3,6.2,1297,3488,2685,970,2074,24.8,24.5,40541,4847,225,4.4,40541,77.4,10.26148085,2.127989767,0.205301026,6.403606789,4.438072617,18.03614145,0,9484,6,2854,2666,3101,3465,325,109.55,41.472592499,12911
1.0,7200,6657,172,-11,39,21.0,5.6,15.4,4.7,-21.8,-17.1,1348,1161,1273,597,867,18.1,16.9,50587,3992,83,2.0,50587,83.4,2.483464042,1.465745495,0.131197141,2.724284798,2.411217815,8.503481222,0,4927,6,2456,1905,1689,1150,371,95.95,17.719390513,5661
1.0,15234,14743,107,235,163,7.1,10.0,-2.9,0.0,18.5,18.5,992,3682,3527,3088,1519,16.3,14.6,60944,7416,243,3.2,60944,109.4,7.860723402,1.92363489,0.300496811,5.989447805,7.564779573,19.81913059,0,12502,2,3017,2895,4236,5086,384,101.68333333333334,43.458213071,14420
1.0,104954,95989,4517,1344,1045,11.5,9.5,1.9,0.4,10.6,11.0,5293,22934,22980,18128,8427,10.8,10.1,71374,52726,1660,3.1,71374,131.2,58.53760349,11.39230504,2.090016865,65.28733009,46.87119788,186.1314199,9,79585,2,27759,24776,27886,24533,4448,114.71666666666665,379.30987326499996,83683
1.0,52775,49282,395,1953,851,16.1,6.2,9.9,-0.2,28.0,27.8,1997,6981,10656,8073,7444,16.4,15.6,51393,22001,814,3.6,51393,72.0,20.15099941,13.32269887,0.901536014,16.21095313,17.56325715,61.70513159,6,37458,5,17398,15868,10165,9344,3098,92.46666666666665,135.854576164,34342
1.0,1227,1198,7,-6,26,11.4,9.8,1.6,1.6,-8.1,-6.5,100,227,228,227,135,18.6,17.1,51606,838,17,2.0,51606,88.7,0.691990568,0.350631031,0.058578982,0.507824991,0.753941003,1.606918415,0,908,6,347,275,262,343,22,102.61666666666666,3.96988499,1049
1.0,17622,2855,14545,-227,989,13.3,13.4,-0.2,-0.1,-12.6,-12.7,2776,4589,2678,1100,5515,45.5,43.1,26449,5193,507,8.9,26449,59.1,12.30842885,0.631352774,0.584148828,6.9566815,6.472841056,19.94956756,0,13156,6,5201,4678,4034,3709,222,84.5,46.903020568,20904
1.0,749,731,3,-13,0,11.9,7.9,4.0,1.3,-22.5,-21.2,43,164,263,115,69,11.7,10.9,55531,456,13,2.8,55531,93.0,0.405700504,0.319125181,0.036105404,0.347077752,0.489169986,1.065691755,0,555,5,208,133,181,227,15,105.86666666666666,2.662870582,626
1.0,2871,2777,27,-7,81,10.8,13.2,-2.4,0.7,-0.7,0.0,188,702,763,507,378,21.0,21.0,44774,1213,38,3.0,44774,77.0,1.619156416,0.820425175,0.137066225,1.188235981,1.764111344,3.759953357,0,2313,6,613,547,634,1077,67,102.61666666666666,9.288948498,2854
1.0,8348,2193,5940,-197,1211,6.3,15.0,-8.8,0.5,-15.0,-14.6,1906,2866,1326,590,2187,44.7,43.2,31716,2330,149,6.0,31716,54.1,3.821067116,2.640226437,0.11506848,3.950419959,2.706886798,10.14824637,0,7054,5,1429,2154,2155,2610,215,99.28333333333335,23.38191516,10570
1.0,31175,21519,344,-150,969,12.0,16.0,-4.0,0.4,-1.1,-0.7,3101,7674,6913,2910,6210,30.8,28.6,38194,13891,498,3.5,38194,73.6,8.94197783,10.18326034,0.988282254,10.42835434,17.86814314,36.85897493,9,23532,5,8661,7529,7296,7689,9312,91.69999999999999,94.26899283400002,31421
1.0,1150795,745905,120772,3912,10623,12.2,5.2,7.0,8.8,-12.5,-3.7,61178,99667,141719,475312,69377,7.2,6.7,122035,614909,15320,2.4,122035,168.1,605.0071128,283.9939596,12.97022841,573.9326073,503.8123099,1587.772128,178,881633,2,296344,308224,323814,222413,284118,113.43333333333332,3745.48834601,613891
1.0,10283,894,60,38,28,24.0,11.7,12.3,5.9,-14.5,-8.6,1097,1464,1613,785,4955,53.0,48.6,31876,2946,194,6.2,31876,55.9,5.513110452,4.708872353,0.664370604,3.951256751,6.305692928,11.1660884,0,5965,6,4650,2658,1790,1185,9329,109.14999999999999,32.309391488,8502
1.0,27410,17894,8813,-88,492,11.3,14.0,-2.7,0.0,-0.4,-0.4,3640,7795,5778,2378,5485,32.3,32.3,40686,11102,480,4.1,40686,77.6,11.43492482,5.65546258,0.371998969,11.52118545,12.62100848,34.7845992,6,21594,3,6349,6070,7345,7646,703,100.01666666666667,82.38917949900001,29329
1.0,8074,6970,949,-176,131,9.3,13.4,-4.0,0.0,-17.5,-17.5,1062,2390,1617,903,1254,24.1,23.6,43245,3429,139,3.9,43245,91.8,3.496078903,0.559908422,0.235750915,2.408409911,4.514094216,9.743478138,0,6461,6,1761,1675,2096,2542,155,94.03333333333332,20.957720505,8195
1.0,44111,41632,550,124,595,13.8,10.2,3.7,2.6,-3.4,-0.8,4002,12955,8199,4626,5183,15.2,15.0,55518,22219,651,2.8,55518,99.6,22.76121636,5.570005161,0.870107315,17.3428208,21.90429249,57.38753247,7,33276,5,11771,10795,11485,10060,1929,101.68333333333334,132.835974596,43133
1.0,7279,5644,1516,-32,2634,3.0,10.7,-7.7,1.0,2.3,3.3,1062,3360,1171,448,1113,30.1,23.3,41750,1704,113,6.2,41750,68.6,3.980213804,3.222023712,0.11310332,5.897286653,4.09445384,15.21324902,0,6502,6,926,2409,1800,2144,119,133.11666666666667,32.520330349,7872
1.0,1753893,958219,680275,-2371,22715,12.8,10.5,2.2,2.3,-5.9,-3.6,166003,353763,383495,275102,376649,32.4,31.3,46440,752926,41540,5.2,46440,82.0,775.5375131,663.7688715,25.26638052,1301.043136,1056.801457,3562.384192,586,1339672,1,454917,465785,448821,384370,115399,122.78333333333335,7970.80155012,1579159
1.0,2207,2085,11,-5,63,10.0,13.1,-3.2,0.5,0.5,0.9,145,603,563,366,217,15.0,14.2,54722,1066,39,3.5,54722,95.9,1.183257295,1.010646823,0.14259126,0.848042755,1.353366167,2.396533803,0,1728,6,518,397,493,799,111,109.14999999999999,6.934438103,1805
1.0,36748,22792,11639,-251,2685,11.8,13.2,-1.4,0.1,-5.5,-5.5,4792,11546,6340,3287,8022,32.8,31.5,38418,13696,656,4.6,38418,77.0,19.07367768,4.022237903,0.75933837,17.17909086,14.04400075,47.6804351,14,28529,6,8953,9363,9558,8874,2317,96.11666666666666,116.75878066300001,38388
1.0,65256,58981,4293,315,6018,11.3,11.1,0.2,0.1,4.7,4.7,5750,20094,14408,6070,9772,24.7,23.8,45419,27139,1256,4.4,45419,80.9,33.71255737,12.48241071,1.082999856,44.13503536,30.17885165,127.1799109,15,51585,5,14977,16824,17408,16047,1982,122.35000000000001,263.771765846,67868
1.0,136744,117951,14063,6009,844,7.4,12.3,-5.0,0.0,49.5,49.5,9523,28379,32838,28368,14203,20.1,19.0,60163,50144,2723,5.2,60163,111.6,62.11913071,55.86375927,1.47495074,66.57032133,52.99287301,197.2614922,19,115871,3,22916,24186,32488,57154,4730,109.35000000000002,455.28252725999994,134811
1.0,31511,29828,411,-263,1296,12.8,9.8,3.1,2.1,-13.7,-11.5,2051,5718,7564,5081,3558,14.4,13.4,55167,16072,475,2.9,55167,92.4,17.06812895,13.42583923,1.518981811,14.60182515,20.57975356,44.83446312,10,24051,5,8567,7796,7324,7824,1272,105.86666666666666,122.028991821,26902
1.0,19794,18867,89,286,209,8.4,12.8,-4.4,1.1,17.7,18.8,1798,5162,4822,2988,3964,33.7,30.9,40602,7465,595,7.4,40602,73.5,9.391065654,7.285529109,1.043451739,6.40977497,10.9376102,21.46529292,0,16185,6,3955,3241,4925,7673,838,113.66666666666664,56.53272459200001,18461
1.0,7768,7164,89,120,47,14.8,7.1,7.7,1.3,6.6,7.9,929,1644,1506,773,1056,19.4,18.6,51921,3972,118,2.9,51921,93.5,3.046607928,2.736633284,0.199269414,1.722573378,4.08280888,6.177351831,0,5341,6,2637,1799,1657,1675,515,88.05,17.965244715,5882
1.0,12326,7161,5002,-118,116,10.0,12.0,-2.0,-0.1,-7.3,-7.4,1857,3716,2370,1193,2706,32.9,31.5,38092,4200,270,6.0,38092,85.1,8.609334579,0.441610163,0.408592581,4.865966188,4.52753597,13.95405571,0,9800,5,2776,2488,3092,3970,163,84.5,32.807095191,14314
1.0,26569,25246,662,-335,945,12.5,13.7,-1.2,0.5,-11.9,-11.4,5832,7392,4204,1713,7998,43.5,43.1,29362,7973,540,6.3,29362,58.5,17.44548633,5.862729898,0.62432722,11.74329772,11.2973497,38.38720509,7,20923,5,6194,6334,7088,6953,661,101.93333333333332,92.360395958,32956
1.0,67111,63740,745,-484,2040,9.2,12.9,-3.7,0.5,-3.9,-3.5,6312,18759,15794,9537,9988,19.1,18.0,39450,29589,1496,4.8,39450,71.0,55.15681364,27.87926217,1.704846967,40.36475907,56.05937968,112.5198998,12,54885,6,13740,13473,17968,21930,2626,151.38333333333335,305.684961327,71146
1.0,5134,4601,326,-42,1026,7.6,10.5,-2.9,0.6,-5.8,-5.2,521,1588,1052,602,563,13.9,12.0,52401,2000,74,3.6,52401,87.7,2.780863001,2.18743482,0.247483502,2.37903495,3.353002279,7.304754964,0,4168,6,1056,1407,1338,1333,207,105.86666666666666,18.252573515999998,4586
1.0,18906,17572,867,144,227,13.4,10.6,2.8,0.4,4.4,4.8,3057,5074,2942,1477,4120,28.5,27.7,37038,7763,322,4.0,37038,73.8,12.4138795,4.171808177,0.444259491,8.356309482,8.038981273,27.31561216,0,14273,6,5040,4358,5096,4412,467,101.93333333333332,60.740850083,19948
1.0,17209,12280,4523,69,199,10.6,12.7,-2.1,0.1,6.1,6.2,2412,4081,3487,2187,3037,27.2,24.4,46027,6466,300,4.4,46027,92.3,8.932157375,1.883604334,0.355596332,8.044926922,6.576771768,22.32863306,0,13662,4,3891,3726,4404,5188,406,96.11666666666666,48.121689791,17765
1.0,2450,2387,11,-30,0,10.5,7.7,2.8,-0.4,-14.2,-14.6,174,606,645,310,355,16.5,15.9,45401,1252,58,4.4,45401,69.6,1.473074439,0.731702183,0.125710948,1.131398529,1.892110931,2.910691943,0,1934,6,560,486,564,840,52,106.91666666666669,8.264688973,2371
1.0,28575,26635,1165,157,250,10.9,12.6,-1.7,0.1,7.1,7.2,3842,8008,6088,2355,4337,23.5,22.3,50819,11690,575,4.7,50819,97.0,24.26127879,5.031218565,0.485394409,15.14008473,10.49296087,42.642954,0,22562,3,6613,6420,7684,7858,775,109.55,98.05389136400001,29605
1.0,15150,14045,98,-161,191,11.2,8.6,2.6,0.3,-13.5,-13.2,762,3640,4018,2014,1261,11.7,10.1,60239,7724,265,3.3,60239,85.7,7.775905919,4.892340808,0.342895851,8.680394976,9.46608547,25.33379349,0,11499,6,3992,3183,4200,3775,1007,130.43333333333334,56.491416514,11882
1.0,96174,78056,13320,2098,2696,10.5,8.9,1.6,0.4,20.0,20.4,10123,19463,18341,16367,10633,15.8,15.8,64863,40890,1503,3.5,64863,130.0,49.91814187,10.52668739,1.98728117,44.95977697,36.75486362,124.7855166,10,74478,3,23756,24374,27540,20504,4798,96.11666666666666,278.93226762,85941
1.0,95796,90951,1542,-453,1838,10.2,10.7,-0.5,0.4,-4.6,-4.2,6811,25439,20090,15729,12069,18.7,17.2,54862,40710,2106,4.9,54862,81.1,61.81918104,43.59352763,0.813732777,101.569537,31.76499033,239.747245,8,75292,5,22603,22066,25313,25814,3303,150.75,487.308213777,89001
1.0,28067,26895,307,-160,496,11.6,13.3,-1.6,-0.1,-3.9,-4.0,3678,7834,5193,2666,5648,30.9,28.5,45163,10109,708,6.5,45163,80.4,14.49997468,5.368760288,0.465804783,18.98274546,12.98010649,54.70084834,0,21454,6,7232,6382,7538,6915,865,122.35000000000001,106.998240041,29398
1.0,11555,11096,65,307,122,17.0,7.2,9.8,-0.2,17.5,17.3,477,2287,2324,1047,968,10.7,10.2,65379,5408,166,3.0,65379,91.6,4.412028389,2.916983144,0.197389837,3.549361695,3.84544645,13.51023772,0,7582,3,4332,2920,2443,1860,394,92.46666666666665,28.431447235,7115
1.0,230221,178843,40958,2761,4800,13.6,9.4,4.2,1.5,6.4,7.9,21656,35529,51517,37849,33744,22.2,21.4,56848,103634,3909,3.6,56848,93.8,79.40910767,46.86741577,4.195046799,87.10938478,77.09902454,271.8999931,194,173639,4,63098,61275,53943,51905,10420,95.95,760.5799726590001,189349
1.0,36506,34553,1259,-343,2971,9.8,11.9,-2.1,0.1,-7.3,-7.3,3317,12222,6014,4810,5334,20.0,19.4,50956,15782,811,4.9,50956,83.7,19.96176468,16.15925232,0.56724135,29.57636304,20.53470695,76.29823722,0,29431,6,8149,8942,9819,9596,694,133.11666666666667,163.09756556000002,33608
1.0,4062,3984,15,-34,67,11.3,8.8,2.5,0.0,-10.5,-10.5,470,817,954,707,456,13.5,12.2,54514,2085,41,1.9,54514,83.5,2.442297294,1.213132354,0.20842362,1.875812582,3.137042694,4.825808438,0,3191,6,939,729,943,1451,63,106.91666666666669,13.702516981999999,3718
1.0,919,863,6,-1,9,15.2,7.6,7.6,1.1,-8.7,-7.6,77,219,209,180,82,11.5,12.0,76235,416,12,2.8,76235,116.8,0.552553228,0.274462982,0.047154433,0.424389897,0.709734672,1.091806488,0,732,6,197,226,222,274,50,106.91666666666669,3.1001017,770
1.0,18807,17429,974,-148,1493,11.0,12.6,-1.6,0.1,-6.4,-6.3,1807,4132,5577,2285,2052,17.1,16.3,52313,8307,470,5.4,52313,80.4,7.325842158,3.67842004,0.276029112,14.24575915,8.936257994,31.56474082,0,15066,6,4122,4858,4976,4851,404,120.75,66.027049274,16641
1.0,22482,18211,3484,160,2958,10.3,8.2,2.1,0.4,4.8,5.2,2914,6938,4748,1332,3891,24.4,24.1,43502,7595,476,5.9,43502,90.6,11.4050856,3.700380989,0.762268835,12.09498714,8.645479442,36.14987581,0,17738,4,5198,6920,5694,4670,787,111.48333333333333,72.758077816,22447
1.0,16433,14076,1970,-41,291,10.1,13.7,-3.5,0.2,1.0,1.2,2060,4868,3273,1516,3801,37.4,39.1,39254,6215,267,4.1,39254,78.7,8.529382424,1.798667559,0.339561539,7.682159574,6.280207477,21.32177506,12,12961,6,3821,3743,4229,4640,387,96.11666666666666,57.951753632999996,16364
1.0,97927,78802,14580,500,3759,12.0,11.3,0.8,1.7,2.7,4.4,12190,21185,17609,13103,19427,32.3,29.6,44906,42368,1906,4.3,44906,76.6,44.82338757,30.97142481,1.34982164,46.34077328,31.75339045,119.0449596,65,75225,4,25978,25206,24335,22408,4545,99.28333333333335,339.28375735,87653
1.0,21174,18671,1896,-123,2473,9.5,10.6,-1.1,0.2,-5.0,-4.8,2394,5920,5230,1796,3327,23.4,20.0,49965,7951,505,6.0,49965,76.8,8.247853557,4.141376398,0.310769417,16.03869327,10.06095213,35.53739683,0,17069,6,4612,5719,5533,5310,607,120.75,74.337041602,20258
1.0,14523,14076,177,48,122,9.7,10.3,-0.6,0.0,4.1,4.1,1331,5462,2269,1404,1645,17.3,16.4,52277,7573,311,3.9,52277,85.9,7.941289336,6.428554797,0.225662798,11.76621707,8.169220102,30.35334737,0,11609,6,3221,3061,4040,4201,270,133.11666666666667,64.88429147299999,12874
1.0,15054,11960,2583,166,177,9.3,10.2,-0.9,0.3,11.7,12.0,2184,3878,2737,1790,2049,21.4,20.3,51105,6863,261,3.7,51105,87.2,6.890553949,4.761136654,0.207503701,7.12381673,4.881345695,18.30039541,0,11906,4,3464,3586,4102,3902,511,99.28333333333335,42.164752139,14298
1.0,45749,44231,313,-94,1579,12.1,10.6,1.6,0.0,-3.6,-3.6,3649,12046,10244,5319,5958,20.0,18.6,50388,19904,834,4.0,50388,89.0,20.22932168,17.31391944,0.659054824,33.93674666,27.56588336,92.9221534,4,35753,5,11376,10173,11624,12576,1205,122.78333333333335,196.627079364,41155
1.0,190800,145403,36912,-1196,6728,11.1,11.2,-0.1,1.1,-7.2,-6.2,13876,44370,45954,27827,31323,23.9,21.5,48805,82697,4152,4.8,48805,86.2,84.36806435,72.20913743,2.748642821,141.5360175,114.9658035,387.5395499,133,150073,4,46201,46926,47558,50115,8485,122.78333333333335,936.367215501,190758
1.0,7531,7300,97,-36,1634,11.3,5.6,5.7,3.8,-14.4,-10.6,1606,2150,639,664,1737,35.5,36.9,40072,4487,112,2.4,40072,66.1,2.597634403,1.533129072,0.137228565,2.849526224,2.522066857,8.894405151,0,6053,6,1690,2907,1613,1321,134,95.95,18.533990272,6838
1.0,25832,23624,1571,-157,313,10.6,13.7,-3.0,0.0,-2.9,-2.9,3456,8023,4362,2310,4408,22.3,20.8,39859,8020,457,5.4,39859,76.1,21.93236583,4.548256797,0.438799943,13.68674256,9.485710065,38.54952888,0,20196,6,6164,5691,6841,7136,637,109.55,88.641404075,28404
1.0,96036,89482,2749,1489,2187,12.6,5.7,7.0,0.5,8.2,8.7,3342,16854,23816,16582,6098,6.9,5.6,81850,50069,1631,3.2,81850,116.4,49.29154461,31.01259682,2.173620196,55.0251097,60.00560952,160.5911677,0,70603,2,27771,25369,26879,16017,3805,130.43333333333334,358.099648546,64558
1.0,41182,40039,245,-37,565,10.3,12.0,-1.7,0.1,0.8,0.9,3554,12140,9431,4144,6477,22.0,20.2,46184,18575,1004,5.1,46184,81.5,18.20988274,15.58551728,0.593263148,30.54893224,24.81405514,83.64598398,0,32367,6,9685,8608,10694,12195,898,122.78333333333335,173.39763452799997,39838
1.0,12535,10906,87,-191,385,8.2,12.9,-4.8,0.0,-10.4,-10.4,932,3325,3744,1965,2656,31.3,29.6,40680,4439,268,5.7,40680,54.1,4.884452062,2.508771699,0.113761405,7.086479918,4.816005088,18.62359752,0,10395,6,2336,2295,3193,4711,1542,120.01666666666671,38.033067692,11849
1.0,87138,78998,972,1497,1995,13.6,7.8,5.7,3.3,8.3,11.6,4351,14134,20383,14549,11768,15.5,14.4,51300,40547,1139,2.7,51300,92.4,34.17550484,30.69834592,2.235316451,19.32306887,45.79915039,69.29480997,20,64289,4,25615,25199,18830,17494,7168,88.05,221.52619644100002,60564
1.0,44448,26967,16110,-214,630,12.5,11.9,0.7,0.9,-6.5,-5.5,5290,9393,8727,7021,8846,30.7,28.1,41642,16127,798,4.7,41642,71.0,20.34484801,14.0575928,0.612669358,21.03357287,14.4125185,54.03321211,35,33914,5,11558,10532,11309,11049,1371,99.28333333333335,159.494413648,39754
1.0,37660,22449,14025,66,389,11.6,15.3,-3.6,-0.5,6.0,5.4,3485,11515,7135,3979,7440,33.5,33.3,39079,16079,671,4.0,39079,74.5,15.71102767,7.770329105,0.511108397,15.82954556,17.34064865,47.79233878,8,29270,6,9203,8578,9549,10330,1186,100.01666666666667,112.95499816200001,37639
1.0,28360,27480,145,-78,513,8.5,12.1,-3.6,0.1,0.8,1.0,1765,7050,8577,3677,4277,22.6,19.3,42792,12775,684,5.1,42792,75.6,12.54024269,10.73297242,0.408550893,21.03753383,17.08820853,57.60283876,9,23119,5,5834,5972,7421,9133,735,122.78333333333335,128.410347123,26982
1.0,242782,168209,65011,1248,5155,13.2,8.2,5.0,0.8,-0.6,0.1,19959,48248,40286,51339,36301,20.4,18.4,57821,108265,5072,4.5,57821,120.4,123.1629523,39.96023028,8.23170324,130.6131647,93.36210257,390.3807112,80,185432,3,63336,73426,59365,46655,9562,111.48333333333333,865.71086429,189154
1.0,158652,133270,14206,841,2565,10.4,10.6,-0.3,1.4,4.2,5.6,16024,33069,35333,23742,20321,20.0,18.7,53738,76041,2761,3.5,53738,99.7,72.07134737,64.81379172,1.711255227,77.23567118,61.48295566,228.8651075,52,123609,3,38932,37315,43546,38859,11176,109.35000000000002,558.180128657,133958
1.0,33452,31782,714,-170,738,12.1,11.4,0.7,0.0,-5.7,-5.7,2072,9075,7726,3989,3460,11.7,10.7,56960,18954,521,2.7,56960,102.2,17.26118677,4.224066846,0.659854229,13.15209452,16.61133033,43.52038576,5,25607,6,8587,7998,8694,8173,956,101.68333333333334,100.428918455,29321
1.0,156225,143527,3785,2303,2446,12.1,8.2,3.9,1.4,9.5,10.9,8059,31283,29384,32041,11784,10.1,9.7,69880,79802,2362,2.9,69880,125.4,80.61188877,19.72691747,3.081601308,61.42191699,77.57697839,203.2456136,6,117512,2,42322,41625,40578,31700,8913,101.68333333333334,451.66491652800005,122670
1.0,10014,9660,42,-6,43,10.8,9.0,1.8,0.1,-2.5,-2.4,389,2142,2868,928,1247,16.6,14.6,54213,4134,208,4.8,54213,75.9,3.823630661,2.52796791,0.171065498,3.076011078,3.332609325,11.70848295,0,7136,6,3115,2248,2237,2414,312,92.46666666666665,24.639767422,7832
1.0,2003,1839,20,53,1,8.6,5.1,3.5,0.0,22.8,22.8,90,516,563,155,189,9.6,8.2,70036,1035,29,2.7,70036,119.2,0.555143502,0.349192524,0.029044369,0.931400096,0.594749459,2.037066404,0,1527,5,516,407,606,474,144,91.2,4.496596353999999,1626
1.0,215707,178681,28171,1978,2512,10.6,7.3,3.3,0.7,5.3,6.0,11258,29106,42634,60424,16916,8.9,8.2,75663,109672,3219,2.9,75663,151.7,111.9605364,23.61012494,4.45723854,100.8395056,82.43684745,279.8792755,32,165062,2,55786,53571,59960,46390,8855,96.11666666666666,635.18352843,170164
1.0,57419,44480,8747,-539,3586,10.6,8.2,2.4,4.2,-16.1,-11.8,2763,8353,11475,12727,13868,28.9,27.5,41445,26847,1290,4.6,41445,63.7,22.36627484,11.23045676,0.842734917,43.49323362,27.28297962,96.36921642,21,46946,4,13335,20231,11588,12265,4192,120.75,222.58489617700002,48452
1.0,39771,38378,303,-98,1375,8.6,11.0,-2.4,0.2,-0.2,0.1,1890,10059,8765,9317,4209,16.1,14.8,56678,19921,663,3.2,56678,102.0,32.68676722,16.52167507,1.01031826,23.92077056,33.2216416,66.68100514,8,32690,6,7720,8236,10333,13482,1090,151.38333333333335,182.04217785,32935
1.0,24541,17225,6797,-19,925,8.2,11.2,-3.0,-0.4,2.7,2.3,3402,5939,5077,2724,4545,30.8,27.2,42412,9658,400,4.0,42412,80.9,10.2380332,5.063506281,0.3330619,10.31526494,11.29996969,31.14370117,6,19617,5,5657,5478,6226,7180,519,100.01666666666667,74.393537181,23590
1.0,10161,9593,52,100,119,11.0,9.4,1.6,-0.3,8.7,8.4,998,2576,2442,1043,1537,22.5,20.1,43402,4440,192,4.1,43402,78.2,3.985142013,3.579676982,0.260656091,2.253227097,5.340553686,8.08033882,0,7858,6,2536,1905,2364,3356,516,88.05,23.499594689,9902
1.0,61043,57186,1576,224,765,12.3,9.5,2.8,0.4,0.5,0.9,5258,15559,13546,6416,8191,17.9,16.6,52689,27213,1055,3.7,52689,93.0,26.99203225,23.10200407,0.879378426,45.28188215,36.78122403,123.9862513,8,46136,5,16282,14324,15209,15228,2281,122.78333333333335,265.02277222600003,52860
1.0,9345,8890,105,-51,150,12.0,11.5,0.4,1.8,-7.7,-5.9,684,2226,2549,1195,936,13.8,12.4,51552,4853,184,3.7,51552,73.3,4.796425136,3.017750815,0.211509025,5.354342643,5.838981433,15.62668648,0,7183,6,2339,2015,2256,2735,350,130.43333333333334,34.845695532,8185
1.0,823,755,12,3,0,9.7,8.5,1.2,4.9,-2.4,2.4,133,208,266,110,155,22.8,21.8,41413,369,13,3.4,41413,68.3,0.283873737,0.167542853,0.014996562,0.311400887,0.275615592,0.971995145,0,660,6,182,156,185,300,56,95.95,2.025424776,913
1.0,11720,10637,589,297,119,13.8,8.0,5.9,0.9,18.8,19.7,1538,2549,2163,984,1611,17.7,17.0,53621,6506,172,2.6,53621,88.4,4.04252758,2.385907944,0.21355979,4.434530254,3.924926777,13.84177777,0,8362,6,3649,3208,2620,2243,494,95.95,28.843230114999997,10039
1.0,420152,366293,30269,2628,11401,11.2,9.3,1.9,5.4,-1.0,4.4,38105,104889,69700,68971,46762,16.9,15.7,62519,203686,8842,4.2,62519,102.7,229.7423808,185.9788029,6.528449777,340.3979642,236.3364432,878.1257044,71,326318,3,106447,104605,109695,99405,23590,133.11666666666667,1948.109745277,339536
